URUT,R101,R102,R105,FOOD,NONFOOD,EXPEND,KAPITA,KALORI_KAP,PROTE_KAP,LEMAK_KAP,KARBO_KAP,R1802,R1810A,R2001B,R2001C,R2001D,R2001F,R2001G,R2001H,R2001K,R2001M,Banyak_Anak
522110,32,76,1,6225428.571428571,21609499.33333333,27834927.9,6958731.976190475,2059.668010204081,77.36741581632656,55.34333163265306,263.5861071428571,2,2,1,5,5,1,5,1,1,1,2
522118,32,76,1,1416000,1606250,3022250,1007416.666666666,1221.769523809523,51.77380952380952,30.89761904761904,145.0642857142857,2,2,5,5,5,5,5,5,5,5,1
522130,32,76,1,3498857.142857142,5734000,9232857.143,1846571.428571428,1791.591918367347,53.44107551020408,44.90438367346936,253.3314857142857,1,1,1,1,5,1,5,1,1,1,2
522149,32,76,1,5102571.428571428,14186000,19288571.42857142,6429523.809523809,2550.463136054422,63.27286530612245,47.17830136054421,333.3766571428571,3,4,1,5,5,1,5,1,5,5,1
522189,32,76,1,4047000,3065402.666666666,7112402.666666666,2370800.888888888,2686.349761904761,74.56809523809522,44.95714285714285,429.2724285714286,2,4,1,5,5,5,1,5,5,5,0
522232,32,76,1,4375285.714285713,5916083.333333333,10291369.04761904,1715228.174603174,2144.633445578231,60.03107244897957,53.96513469387755,314.8996571428571,1,2,1,5,5,1,5,1,5,1,4
522267,32,76,1,5429314.285714286,2442916.666666666,7872230.952380952,2624076.984126984,2214.379239455782,115.1303421768707,68.06707210884353,239.2776476190475,1,4,1,5,5,5,5,1,5,1,1
522342,32,76,1,2113714.285714285,2099333.333333333,4213047.619047619,1053261.904761904,1850.798954081632,56.98230153061225,37.65730561224489,256.8340464285714,1,2,1,5,5,1,5,1,5,1,2
522438,32,76,1,2116028.571428571,1434666.666666666,3550695.238095238,1775347.619047619,2656.0325,67.92178571428573,51.64699999999999,392.2158928571427,1,4,1,5,5,5,5,5,5,1,0
522443,32,76,1,1512428.571428571,1180000,2692428.571428571,897476.1904761906,1750.037857142857,48.47937619,37.53210952380952,218.6888238095237,3,4,5,5,5,5,5,5,5,5,1
522450,32,76,1,1773000,1768666.666666666,3541666.666666666,1770833.333333333,2141.608061,71.54743367346938,58.17195918367347,288.2812142857142,1,4,1,5,5,5,5,1,5,5,1
522484,32,76,1,892285.7142857143,974916.6666666667,1867202.380952381,622400.7936507937,1695.148571428571,45.47330952380952,26.25790476190475,287.3677381,1,4,1,5,5,1,5,1,5,5,1
522562,32,76,1,5027657.142857142,5911916.666666666,10939573.81,1823262.301587301,2336.742891156462,51.43296666666667,67.10715646258502,371.0577619047618,1,4,1,5,5,5,5,1,5,1,2
522681,32,76,1,2314714.285714285,5202000,7516714.285714285,2505571.428571428,1325.301357142856,41.48881904761906,39.37951428571428,172.5037857142856,1,2,1,1,5,1,1,1,5,1,0
522696,32,76,1,3923588.571428571,6968916.666666665,10892505.23809523,3630835.079365078,1800.810119047618,58.21469047619048,50.42409523809523,260.5117380952381,2,1,1,1,5,5,5,1,5,5,1
522698,32,76,1,3814885.714285715,4439416.666666666,8254302.381,1375717.063492063,2088.953802721088,56.20306292517007,82.64246088435375,261.9370095238095,1,2,1,1,5,1,5,1,5,1,1
522723,32,76,1,3367714.285714285,3690000,7057714.285714287,1411542.857142857,2120.778591836734,62.87510408163264,46.93683878,302.1956142857142,1,4,1,5,5,5,5,1,5,1,3
522750,32,76,1,4560857.142857142,12459000,17019857.14285714,5673285.714285715,1503.52119,59.21188095238095,44.23676190476189,131.3965,1,4,1,1,5,1,1,1,1,1,1
522751,32,76,1,5751685.714285715,6795833.333333333,12547519.04761904,3136879.761904762,2096.072946428571,68.98089285714283,49.39974999999998,257.4347499999999,1,1,1,1,5,1,5,1,5,1,2
522752,32,76,1,3763114.285714286,9602000,13365114.28571428,6682557.142857143,3228.162244897959,103.4339489795918,61.14472959183673,442.4443571,1,3,1,1,5,1,1,1,5,1,0
522801,32,76,1,2769600,2674916.666666666,5444516.666666666,1814838.888888888,2061.999952380951,50.66435714285714,76.74193809523811,236.7343428571428,2,2,1,1,5,5,5,1,5,5,1
522811,32,76,1,2578714.285714285,2544999.999999999,5123714.285714285,1280928.571428571,1479.424133,53.65420153061226,45.26469133,169.06425,1,5,1,1,5,5,5,1,5,1,2
522817,32,76,1,3085714.285714285,2416250,5501964.285714285,5501964.285714285,1429.154285714286,43.62142857142856,26.20714285714285,238.7328571428571,3,2,5,5,5,5,5,5,5,5,0
522849,32,76,1,1728428.571428572,2185083.333333333,3913511.904761905,782702.3809523811,1445.355734693877,46.38194408163268,40.62842734693878,185.8045114285714,3,4,1,5,5,5,5,1,5,5,4
522900,32,76,1,2504571.428571428,4093416.666666666,6597988.095238095,6597988.095238095,3060.822142857141,116.5960714285714,68.79571428571425,392.6333571428572,1,4,1,1,5,5,1,5,5,1,0
522976,32,76,1,3865714.285714286,2989750,6855464.285714287,1713866.071428571,2230.280535714285,65.92965306122451,46.40718367346939,348.7657679,2,4,1,5,5,1,5,1,1,5,2
522994,32,76,1,7667142.857142855,12884666.66666666,20551809.52380952,5137952.381,2252.949311224489,66.55261989795916,67.44282908163265,284.8993035714285,1,1,1,1,1,1,1,1,1,1,2
523083,32,76,1,9432428.571428578,12685166.66666667,22117595.23809525,4423519.048,2495.440612244898,90.24372245,75.39776326530612,280.3136571,1,4,1,1,5,1,5,1,5,1,3
523105,32,76,1,2881380,3014583.333333333,5895963.333333333,1965321.111111111,2246.856346938775,62.95734557823129,88.20446870748297,247.8595619047619,2,4,5,5,5,5,5,1,5,1,1
523156,32,76,1,3849848.571428571,9496916.666666666,13346765.23809523,3336691.309523809,1789.647772959184,55.31019642857142,44.74819133,249.4853035714287,1,1,1,1,5,1,1,1,1,1,2
523168,32,76,1,7058571.429,29980416.66666667,37038988.1,12346329.36507936,2576.654278911565,84.89931292517005,53.60994897959183,319.5969285714286,1,1,1,1,5,1,1,5,1,1,1
523220,32,76,1,1820142.857142857,1568083.333333333,3388226.190476191,1694113.095238095,2383.178439,65.83727346938775,51.64390510204081,308.5894142857142,1,4,1,5,5,5,5,1,5,1,1
523221,32,76,1,1995428.571428571,2345416.666666666,4340845.238095238,2170422.619047619,2799.551428571427,83.66425,59.01539285714284,371.7744285714285,1,4,1,5,5,5,5,1,5,1,0
523223,32,76,1,10623857.14285714,27291416.66666665,37915273.80952379,9478818.452380948,2846.906339285715,104.9072321428571,64.37853571428568,354.58125,1,1,1,1,5,1,1,1,1,1,2
523227,32,76,1,4962428.571,5199416.666666666,10161845.23809523,2540461.309523809,1997.84375,65.51283929,44.99667857142857,279.9879285714285,1,1,1,1,5,1,5,1,5,1,2
523259,32,76,1,3334285.714285715,4889666.666666665,8223952.381,1370658.73,1780.787224489797,61.12448299319729,57.14227891156464,225.9334166666667,3,1,1,5,5,1,5,1,5,5,4
523360,32,76,1,2415000,1730083.333333333,4145083.333333333,1381694.444444444,1796.407517006802,72.81645578231294,62.89890136,205.7409238095237,2,4,1,5,5,5,5,1,5,5,1
523531,32,76,1,2239714.285714285,2927583.333333333,5167297.619047619,1291824.404761904,1674.9725,50.77914285714285,41.76289285714285,222.6496785714285,2,4,1,5,5,5,1,5,5,5,2
523725,32,76,1,6358114.285714286,8448083.333333332,14806197.61904761,4935399.206349206,2827.720136054422,88.95253061224491,64.81439115646258,413.9971428571429,1,1,1,5,5,1,5,1,5,1,1
523788,32,76,1,2185714.285714286,1969916.666666666,4155630.952380953,831126.1904761906,1260.803326530612,36.62055102040817,25.98959183673468,168.9736857142856,1,4,1,5,5,5,5,1,5,1,1
523997,32,76,1,1325142.857142857,1164916.666666666,2490059.523809523,1245029.761904761,2415.727142857143,71.48972448979593,47.76114795918367,389.4661071428571,1,4,1,5,5,5,1,1,5,1,0
524013,32,76,1,2367857.142857143,4870000,7237857.142857143,3618928.571428571,2348.096836734693,84.50961734693875,52.33038265306123,324.5207142857142,2,2,1,5,5,5,5,1,5,1,0
524020,32,76,1,5471142.857142854,6549249.999999999,12020392.85714285,3005098.214285713,1863.818055,68.48331173469386,51.40680969387754,200.04455,1,4,1,1,5,1,1,1,5,1,2
524141,32,76,1,5365714.285714286,7485499.999999999,12851214.28571428,3212803.571428571,2253.172622448979,70.18817448979591,63.02216122448977,255.0373785714286,1,1,1,1,5,1,5,1,5,1,2
524155,32,76,1,2746628.571428572,7295296.666666666,10041925.23809523,10041925.23809523,4177.972244897959,115.0445204081632,117.2490510204081,479.1112857142857,1,4,1,1,5,5,1,5,1,1,0
524165,32,76,1,10174285.71428571,8566249.999999996,18740535.71,9370267.857142854,3705.077551020408,156.8080102040816,133.0637040816326,381.9913214285713,2,1,1,1,5,5,5,1,5,5,1
524178,32,76,1,3066000.000000001,1977583.333333333,5043583.333333335,1681194.444444445,2191.330119047619,60.46916666666665,57.68995238095239,311.6644523809524,1,2,1,5,5,5,5,1,5,1,1
524199,32,76,1,4573285.714285713,6894083.333333333,11467369.04761904,2866842.261904761,2314.770357142857,68.08280357142858,53.83078571,316.4594642857142,1,4,1,5,5,5,5,1,5,1,1
524206,32,76,1,4448571.428571429,1767666.666666666,6216238.095238096,6216238.095238096,2361.735714285714,79.07571428571428,68.76857142857143,329.2114285714285,2,2,5,5,5,5,5,1,5,5,0
524256,32,76,1,2978571.428571429,8366916.666666667,11345488.09523809,3781829.365079365,1633.969897959183,49.66222108843538,42.14160544217686,205.6393571428571,3,4,1,5,5,1,5,1,5,5,1
524258,32,76,1,2741571.428571428,5878250,8619821.429,8619821.429,2923.056530612244,78.72627551020408,54.99085714285713,488.5798571428571,3,4,1,1,5,1,5,1,5,1,0
524266,32,76,1,1528285.714285713,2423083.333333332,3951369.047619046,1317123.015873015,1334.310102040815,48.76325850340136,27.79243197278911,183.7135,1,4,1,5,5,1,5,1,5,1,1
524285,32,76,1,1556571.428571428,1282833.333333333,2839404.761904761,709851.1904761902,1694.511831632652,40.19364846938776,38.45321224489796,185.4723107142857,3,2,1,5,5,5,5,1,5,5,2
524286,32,76,1,2356285.714285715,1432583.333333333,3788869.047619048,1894434.523809524,3040.756020408163,103.5876887755101,72.50677040816323,405.9774999999999,2,2,1,5,5,5,5,1,5,5,1
524294,32,76,1,11992714.28571428,15659416.66666666,27652130.95238095,6913032.738095237,2346.447436224489,80.40872295918369,59.10168775510204,324.0932714285713,1,1,1,1,5,1,1,1,1,1,1
524314,32,76,1,2116285.714285715,4154083.333333333,6270369.047619048,1567592.261904762,1516.955204081632,48.31645153061226,36.58728061224489,229.8708392857142,1,4,1,5,5,5,5,1,5,1,2
524327,32,76,1,5282871.428571427,15436750,20719621.42857142,6906540.476190474,1968.260697278911,65.70888435374152,68.15207823,210.6790476190476,1,4,1,5,5,1,1,1,1,1,1
524348,32,76,1,2477571.428571428,1811583.333333333,4289154.761904762,1072288.69,2420.342117346939,71.39925153061225,48.30976377551019,308.9754428571428,2,2,5,1,5,5,5,1,5,5,2
524501,32,76,1,2397428.571428571,1942500,4339928.571,1084982.142857142,1680.230714285713,46.93578571,37.21096428571427,233.6750357142857,1,2,1,5,5,5,5,1,5,5,2
524522,32,76,1,2615142.857142856,3478666.666666666,6093809.523809522,1218761.904761904,1740.049571428571,57.2393,46.42608571,224.3293142857143,3,4,1,5,5,5,5,1,5,1,2
524609,32,76,1,6511971.428571426,5605466.666666666,12117438.09523809,4039146.031746031,2263.288214285714,85.14260884353742,67.13086394557823,297.3438571428572,1,1,1,5,5,1,1,1,5,1,1
524614,32,76,1,4127742.857142858,4939500.000000002,9067242.857,2266810.714285715,1795.541530612244,58.61365612,44.37977245,267.100225,1,4,1,1,5,1,1,1,5,1,2
524680,32,76,1,9925157.142857144,20177833.33333333,30102990.47619047,10034330.15873015,2710.232057823129,106.6305544217687,84.04451700680272,315.8545714285714,1,1,1,1,5,1,5,1,1,1,1
524812,32,76,1,5705142.857142856,15619166.66666666,21324309.52380952,7108103.174603174,1687.398605442176,57.13950680272107,47.65070748299319,223.1024999999999,1,1,1,1,5,1,1,1,1,1,1
524852,32,76,1,3071999.999999999,3767000,6838999.999999999,6838999.999999999,3725.257142857143,136.2355,96.59621428571424,372.148,2,1,1,5,5,1,5,1,1,5,0
524856,32,76,1,3401142.857142855,4554000,7955142.857142855,1988785.714285713,1983.459846938775,71.84498724489796,60.56081632653062,234.8184821428571,2,1,1,1,5,1,1,1,1,1,2
524859,32,76,1,3505714.285714283,4148249.999999999,7653964.285714283,1913491.071,2426.279948979592,82.57290306,44.50173469387755,355.9803035714286,1,4,1,5,5,5,5,1,5,1,2
524871,32,76,1,1705714.285714285,928083.3333333334,2633797.619047618,877932.5396825396,1938.510476190476,62.04793333333333,47.95766666666666,238.4480238095238,2,4,1,5,5,5,5,1,5,5,1
524873,32,76,1,3915000,2882250,6797250,1699312.5,2765.846321428572,95.73953214285712,81.11661785714286,364.6078392857143,2,4,1,5,5,5,5,1,5,5,2
524917,32,76,1,1131514.285714285,4516583.333333333,5648097.619047619,5648097.619047619,1937.932857142857,57.88928571428571,63.62771428571428,252.0182857142856,3,4,5,5,5,5,5,5,5,1,0
524918,32,76,1,6874714.285714283,14618416.66666666,21493130.95238094,7164376.984126982,3427.853935,111.2370034013605,76.59234013605443,464.5641190476189,1,4,1,1,5,1,1,1,1,1,1
524950,32,76,1,2550857.142857143,3235333.333333333,5786190.476190476,1157238.095238095,1566.193216,46.11848326530611,35.77025387755101,205.1136771428571,1,2,1,5,5,1,5,1,5,1,3
524952,32,76,1,2344414.285714286,3093249.999999999,5437664.285714286,5437664.285714286,3478.257040816327,112.2538775510204,99.02039795918368,495.7126428571427,1,4,1,5,5,5,5,1,5,1,0
524983,32,76,1,6297514.285714285,15033583.33333333,21331097.61904761,5332774.404761903,2388.299471938775,60.75731224489796,56.48570204081632,299.7701999999999,1,1,1,1,5,1,1,1,5,1,2
525081,32,76,1,2342935.714285714,2757333.333333333,5100269.047619047,2550134.523809523,2398.725510204082,67.32113775510204,74.65782653061224,273.5377142857142,1,4,1,1,5,1,5,1,5,1,0
525099,32,76,1,2946857.142857144,6554666.666666668,9501523.809523812,3167174.603174604,1668.683809523809,50.20838095238094,44.05338095238094,203.9218333333333,1,4,1,5,5,1,5,1,5,1,1
525148,32,76,1,6557142.857,12272416.66666667,18829559.52380952,9414779.761904765,3305.265357142856,111.9613214285714,126.9485714285714,408.3768571428571,1,1,1,1,5,1,1,5,5,1,1
525188,32,76,1,3227142.857142856,4782333.333333333,8009476.190476189,1601895.238095237,1600.216408163264,59.85793265306121,54.31985102040817,183.3766285714285,1,2,1,5,5,1,1,1,5,1,3
525229,32,76,1,7373999.999999999,6266166.666666666,13640166.66666666,3410041.666666666,2274.865811224489,68.30954082,62.28063775510205,288.4445142857143,1,1,1,1,5,1,1,1,1,1,2
525290,32,76,1,2396142.857142857,6437916.666666666,8834059.523809524,8834059.523809524,4423.375918367346,121.0719693877551,110.8686734693877,497.504,1,5,1,1,5,5,1,5,5,1,0
525344,32,76,1,3522857.142857144,2510250,6033107.142857144,1508276.785714286,1854.195714285714,57.19391836734696,34.53088775510205,260.9339999999999,1,4,1,5,5,5,5,1,5,1,2
525352,32,76,1,2485714.285714286,1077166.666666666,3562880.952380953,1781440.476190476,2640.686479591837,87.49336735,58.75609694,333.0769642857142,2,2,1,5,5,5,5,5,5,5,0
525423,32,76,1,2850000,5949666.666666666,8799666.666666668,4399833.333333333,2767.389030612244,69.84827040816324,82.43201530612242,330.4930357142857,2,4,1,1,5,1,1,1,5,5,1
525431,32,76,1,7103142.857142854,11697749.99999999,18800892.85714285,3760178.571428569,2082.569938775509,85.73554693877549,76.53847755102036,233.7293285714285,1,2,1,1,5,1,1,1,1,1,1
525447,32,76,1,6434571.428571428,10070250,16504821.42857142,4126205.357142857,2210.030586734693,70.31881377551022,53.37673979591836,320.4757678571427,1,1,1,5,5,1,5,1,5,1,2
525490,32,76,1,2225142.857142857,5027499.999999999,7252642.857142856,1813160.714285714,1686.967275510203,55.9228051,34.09400204081631,255.4432107142856,1,4,1,1,5,1,5,1,5,1,3
525495,32,76,1,4672714.285714285,10091666.66666666,14764380.95238095,4921460.317460317,2787.339397959184,86.28230952380952,71.57793537414965,265.0434952380952,1,1,1,5,5,1,1,1,5,1,1
525531,32,76,1,2456571.428571429,7123000.000000002,9579571.428571433,4789785.714285716,2625.107142857142,49.99528571428571,43.79889285714286,291.3254285714285,1,4,1,5,5,1,5,1,1,1,1
525571,32,76,1,5539714.285714286,7729083.333333333,13268797.61904761,4422932.54,2237.117585034013,86.74998299319729,65.77722789115646,255.5933809523808,1,4,1,5,5,5,5,1,5,5,1
525577,32,76,1,5898000,7684666.666666667,13582666.66666666,4527555.555555555,2726.428401360544,102.1980612244898,81.40367687074828,312.1426666666665,1,4,1,1,5,1,1,1,5,1,1
525652,32,76,1,7179428.571,15816749.99999999,22996178.57142856,5749044.642857141,2445.787780612245,97.23321428571433,64.31448724489796,312.3025535714286,1,4,1,1,5,1,5,1,1,1,2
525676,32,76,1,1125428.571428571,1282150,2407578.571428571,802526.1904761904,1070.213231292517,38.01229931972789,28.78910884,142.7639523809523,1,4,1,5,5,5,5,1,5,1,2
525682,32,76,1,2150528.571428572,1464083.333333333,3614611.904761905,1204870.634920635,1965.885418367347,55.76096462585035,61.12866394557822,230.6791857142856,1,2,1,5,5,5,5,1,5,1,1
525709,32,76,1,3881357.143,6400416.666666666,10281773.81,1468824.829931972,1314.940007288629,38.76392594752187,26.59019650145771,197.1470571428571,2,1,1,5,5,1,1,1,1,5,1
525710,32,76,1,6537857.142857143,9211583.333333332,15749440.47619047,3149888.095238095,1541.066387755101,55.01585714285714,30.17089795918366,245.5417714285713,1,2,1,1,5,1,5,1,1,1,4
525715,32,76,1,4136571.428571429,11084583.33333332,15221154.76190475,7610577.380952378,2619.691071,74.35182142857143,48.95225,360.3643571428571,1,3,1,1,5,5,1,1,5,1,0
525717,32,76,1,2086714.285714286,2054500,4141214.285714286,1380404.761904762,1658.473068,48.65908027210883,26.35016258503401,231.3150428571428,1,4,1,1,5,5,5,1,5,5,0
525724,32,76,1,3102000,1746583.333333332,4848583.333333333,969716.6666666666,1723.603897959183,59.47345102040818,39.29950612244897,225.7244999999999,1,5,1,5,5,5,5,1,5,1,3
525725,32,76,1,3144000,3048916.666666667,6192916.666666667,1548229.166666666,1571.534170918367,49.17107653061225,41.96333163265304,179.6790535714284,1,4,1,5,5,5,5,1,1,1,2
525734,32,76,1,2601814.285714286,2083750,4685564.285714286,1171391.071428571,2127.976633,63.56900510204082,49.97613775510205,297.5028035714286,1,4,1,5,5,5,5,1,5,1,2
525735,32,76,1,4995428.571,12058416.66666667,17053845.23809524,5684615.079365081,2085.563741496598,66.60264285714285,42.06682993197279,275.7728571428571,1,4,1,1,5,1,1,1,1,1,0
525812,32,76,1,1672757.142857143,2980166.666666667,4652923.81,930584.7619,1200.315224489796,36.22617346938775,22.05476939,194.0744,1,2,1,5,5,1,5,1,5,1,3
525832,32,76,1,5532857.142857144,5159999.999999998,10692857.14285714,2673214.285714285,2639.750586734693,79.61606377551018,81.39650765,336.6864464285714,1,2,1,5,5,1,1,1,5,1,2
525840,32,76,1,6747428.571,10614583.33333333,17362011.9,4340502.976190475,2325.990744897958,77.73618469387753,64.40870816326527,298.0885178571428,1,2,1,5,5,1,5,1,1,1,2
525842,32,76,1,2537571.428571429,2043833.333333332,4581404.761904761,1527134.921,2582.889523809523,69.79826190476192,62.57197619047617,318.9026666666666,1,2,1,5,5,5,5,1,5,1,1
525850,32,76,1,4095857.142857142,5510916.666666666,9606773.809523808,1601128.968253968,1500.461802721088,46.51833673469386,32.35742517006802,213.2890833333333,1,4,1,5,5,5,5,1,5,1,1
525855,32,76,1,3484285.714285713,1094399.999999999,4578685.714285712,508742.8571428569,1008.964451,31.16671269841269,24.12210634920635,159.0002126984127,1,2,5,5,5,5,5,5,5,5,6
525858,32,76,1,1574442.857142857,2572499.999999999,4146942.857142856,1382314.285714285,1979.533571428571,60.79016666666666,37.17857142857143,291.2689761904761,1,4,1,5,5,1,5,1,5,1,1
525878,32,76,1,4366714.285714287,5257500,9624214.285714287,1924842.857142857,1362.753142857143,61.08088571,35.69905714285714,157.7024428571428,1,4,1,1,5,1,5,1,1,1,2
